Plot,Site,Warmed,Removal,Days,Species,Phenological.event,Category.summary,sp cover in plot,events per dm2,events per m2
1,High,A,R,104,ORCHID,Flower,0,0,NA,NA
1,High,A,R,104,ORCHID,Seed,0,0,NA,NA
1,High,A,R,104,ORESTR,Bud,0,0,NA,NA
1,High,A,R,104,ORESTR,Flower,0,0,NA,NA
1,High,A,R,104,ORESTR,Seed,0,0,NA,NA
1,High,A,R,104,OZOLEP,Bud,0,0,NA,NA
1,High,A,R,104,OZOLEP,Flower,0,0,NA,NA
1,High,A,R,104,OZOLEP,Seed,0,0,NA,NA
1,High,A,R,104,PENPUM,Bud,0,0,NA,NA
1,High,A,R,104,PENPUM,Flower,0,0,NA,NA
1,High,A,R,104,PENPUM,Seed,0,0,NA,NA
1,High,A,R,104,PIMHIR,Bud,0,0,NA,NA
1,High,A,R,104,PIMHIR,Flower,0,0,NA,NA
1,High,A,R,104,PIMHIR,Seed,0,0,NA,NA
1,High,A,R,104,PRACOL,Bud,0,0,NA,NA
1,High,A,R,104,PRACOL,Flower,0,0,NA,NA
1,High,A,R,104,PRACOL,Seed,0,0,NA,NA
1,High,A,R,104,RAOALB,Bud,0,0,NA,NA
1,High,A,R,104,RAOALB,Flower,0,0,NA,NA
1,High,A,R,104,RAOALB,Seed,0,0,NA,NA
1,High,A,R,104,RYTPUM,Bud,0,0,NA,NA
1,High,A,R,104,RYTPUM,Flower,0,0,NA,NA
1,High,A,R,104,RYTPUM,Seed,0,0,NA,NA
1,High,A,R,104,WAHPYG,Bud,0,0,NA,NA
1,High,A,R,104,WAHPYG,Flower,0,0,NA,NA
1,High,A,R,104,WAHPYG,Seed,0,0,NA,NA
1,High,A,R,122,ANIARO,Bud,0,0.1,0,0
1,High,A,R,122,ANIARO,Flower,0,0.1,0,0
1,High,A,R,122,ANIARO,Seed,0,0.1,0,0
1,High,A,R,122,ASTER,Bud,0,0,NA,NA
1,High,A,R,122,ASTER,Flower,0,0,NA,NA
1,High,A,R,122,ASTER,Seed,0,0,NA,NA
1,High,A,R,122,CALVUL,Bud,0,0,NA,NA
1,High,A,R,122,CALVUL,Flower,0,0,NA,NA
1,High,A,R,122,CALVUL,Seed,0,0,NA,NA
1,High,A,R,122,CELGLA,Bud,0,0,NA,NA
1,High,A,R,122,CELGLA,Flower,0,0,NA,NA
1,High,A,R,122,CELGLA,Seed,0,0,NA,NA
1,High,A,R,122,CELGRA,Bud,0,0,NA,NA
1,High,A,R,122,CELGRA,Flower,0,0,NA,NA
1,High,A,R,122,CELGRA,Seed,0,0,NA,NA
1,High,A,R,122,CELSPE,Bud,0,0,NA,NA
1,High,A,R,122,CELSPE,Flower,0,0,NA,NA
1,High,A,R,122,CELSPE,Seed,0,0,NA,NA
1,High,A,R,122,CHIPAL,Bud,0,3,0,0
1,High,A,R,122,CHIPAL,Flower,0,3,0,0
1,High,A,R,122,CHIPAL,Seed,100,3,33.33333333,3333.333333
1,High,A,R,122,CHIRUB,Bud,0,0,NA,NA
1,High,A,R,122,CHIRUB,Flower,0,0,NA,NA
1,High,A,R,122,CHIRUB,Seed,0,0,NA,NA
1,High,A,R,122,COPCHE,Bud,0,0,NA,NA
1,High,A,R,122,COPCHE,Flower,0,0,NA,NA
1,High,A,R,122,COPCHE,Seed,0,0,NA,NA
1,High,A,R,122,COPPER,Bud,0,0,NA,NA
1,High,A,R,122,COPPER,Flower,0,0,NA,NA
1,High,A,R,122,COPPER,Seed,0,0,NA,NA
1,High,A,R,122,CORPTE,Bud,0,0,NA,NA
1,High,A,R,122,CORPTE,Flower,0,0,NA,NA
1,High,A,R,122,CORPTE,Seed,0,0,NA,NA
1,High,A,R,122,DRAREC,Bud,0,0,NA,NA
1,High,A,R,122,DRAREC,Flower,0,0,NA,NA
1,High,A,R,122,DRAREC,Seed,0,0,NA,NA
1,High,A,R,122,DRASUB,Bud,0,0,NA,NA
1,High,A,R,122,DRASUB,Flower,0,0,NA,NA
1,High,A,R,122,DRASUB,Seed,0,0,NA,NA
1,High,A,R,122,DROFRA,Bud,0,0,NA,NA
1,High,A,R,122,DROFRA,Flower,0,0,NA,NA
1,High,A,R,122,DROFRA,Seed,0,0,NA,NA
1,High,A,R,122,EMPMIN,Bud,0,0,NA,NA
1,High,A,R,122,EMPMIN,Flower,0,0,NA,NA
1,High,A,R,122,EMPMIN,Seed,0,0,NA,NA
1,High,A,R,122,EPAALP,Bud,0,0,NA,NA
1,High,A,R,122,EPAALP,Flower,0,0,NA,NA
1,High,A,R,122,EPAALP,Seed,0,0,NA,NA
1,High,A,R,122,EUPCUN,Bud,0,0,NA,NA
1,High,A,R,122,EUPCUN,Flower,0,0,NA,NA
1,High,A,R,122,EUPCUN,Seed,0,0,NA,NA
1,High,A,R,122,GAUCOL,Bud,0,0,NA,NA
1,High,A,R,122,GAUCOL,Flower,0,0,NA,NA
1,High,A,R,122,GAUCOL,Seed,0,0,NA,NA
1,High,A,R,122,GENBEL,Bud,0,0,NA,NA
1,High,A,R,122,GENBEL,Flower,0,0,NA,NA
1,High,A,R,122,GENBEL,Seed,0,0,NA,NA
1,High,A,R,122,GONMIC,Bud,0,0,NA,NA
1,High,A,R,122,GONMIC,Flower,0,0,NA,NA
1,High,A,R,122,GONMIC,Seed,0,0,NA,NA
1,High,A,R,122,HAIRY ROSETTE,Bud,0,0,NA,NA
1,High,A,R,122,HAIRY ROSETTE,Flower,0,0,NA,NA
1,High,A,R,122,HAIRY ROSETTE,Seed,0,0,NA,NA
1,High,A,R,122,HEBTET,Bud,0,0,NA,NA
1,High,A,R,122,HEBTET,Flower,0,0,NA,NA
1,High,A,R,122,HEBTET,Seed,0,0,NA,NA
1,High,A,R,122,HEBVEN,Bud,0,0,NA,NA
1,High,A,R,122,HEBVEN,Flower,0,0,NA,NA
1,High,A,R,122,HEBVEN,Seed,0,0,NA,NA
1,High,A,R,122,HYPRAD,Bud,0,0,NA,NA
1,High,A,R,122,HYPRAD,Flower,0,0,NA,NA
1,High,A,R,122,HYPRAD,Seed,0,0,NA,NA
1,High,A,R,122,LEPSCO,Bud,0,0,NA,NA
1,High,A,R,122,LEPSCO,Flower,0,0,NA,NA
1,High,A,R,122,LEPSCO,Seed,0,0,NA,NA
1,High,A,R,122,LEUFRA,Bud,0,0,NA,NA
1,High,A,R,122,LEUFRA,Flower,0,0,NA,NA
1,High,A,R,122,LEUFRA,Seed,0,0,NA,NA
1,High,A,R,122,LUZCOL,Bud,0,0.1,0,0
1,High,A,R,122,LUZCOL,Flower,0,0.1,0,0
1,High,A,R,122,LUZCOL,Seed,50,0.1,500,50000
1,High,A,R,122,LUZRUF,Bud,0,0,NA,NA
1,High,A,R,122,LUZRUF,Flower,0,0,NA,NA
1,High,A,R,122,LUZRUF,Seed,0,0,NA,NA
1,High,A,R,122,LYCFAS,Bud,0,0,NA,NA
1,High,A,R,122,LYCFAS,Flower,0,0,NA,NA
1,High,A,R,122,LYCFAS,Seed,0,0,NA,NA
1,High,A,R,122,MUEAXI,Bud,0,0,NA,NA
1,High,A,R,122,MUEAXI,Flower,0,0,NA,NA
1,High,A,R,122,MUEAXI,Seed,0,0,NA,NA
1,High,A,R,122,MYSTERY GRASS,Bud,0,3,0,0
1,High,A,R,122,MYSTERY GRASS,Flower,0,3,0,0
1,High,A,R,122,MYSTERY GRASS,Seed,0,3,0,0
1,High,A,R,122,ORCHID,Bud,0,0,NA,NA
1,High,A,R,122,ORCHID,Flower,0,0,NA,NA
1,High,A,R,122,ORCHID,Seed,0,0,NA,NA
1,High,A,R,122,ORESTR,Bud,0,0,NA,NA
1,High,A,R,122,ORESTR,Flower,0,0,NA,NA
1,High,A,R,122,ORESTR,Seed,0,0,NA,NA
1,High,A,R,122,OZOLEP,Bud,0,0,NA,NA
1,High,A,R,122,OZOLEP,Flower,0,0,NA,NA
1,High,A,R,122,OZOLEP,Seed,0,0,NA,NA
1,High,A,R,122,PENPUM,Bud,0,0,NA,NA
1,High,A,R,122,PENPUM,Flower,0,0,NA,NA
1,High,A,R,122,PENPUM,Seed,0,0,NA,NA
1,High,A,R,122,PIMHIR,Bud,0,0,NA,NA
1,High,A,R,122,PIMHIR,Flower,0,0,NA,NA
1,High,A,R,122,PIMHIR,Seed,0,0,NA,NA
1,High,A,R,122,PRACOL,Bud,0,0,NA,NA
1,High,A,R,122,PRACOL,Flower,0,0,NA,NA
1,High,A,R,122,PRACOL,Seed,0,0,NA,NA
1,High,A,R,122,RAOALB,Bud,0,0,NA,NA
1,High,A,R,122,RAOALB,Flower,0,0,NA,NA
1,High,A,R,122,RAOALB,Seed,0,0,NA,NA
1,High,A,R,122,RYTPUM,Bud,0,0,NA,NA
1,High,A,R,122,RYTPUM,Flower,0,0,NA,NA
1,High,A,R,122,RYTPUM,Seed,0,0,NA,NA
1,High,A,R,122,WAHPYG,Bud,0,0,NA,NA
1,High,A,R,122,WAHPYG,Flower,0,0,NA,NA
1,High,A,R,122,WAHPYG,Seed,0,0,NA,NA
1,High,A,R,138,ANIARO,Bud,0,0.1,0,0
1,High,A,R,138,ANIARO,Flower,0,0.1,0,0
1,High,A,R,138,ANIARO,Seed,0,0.1,0,0
1,High,A,R,138,ASTER,Bud,0,0,NA,NA
1,High,A,R,138,ASTER,Flower,0,0,NA,NA
1,High,A,R,138,ASTER,Seed,0,0,NA,NA
1,High,A,R,138,CALVUL,Bud,0,0,NA,NA
1,High,A,R,138,CALVUL,Flower,0,0,NA,NA
1,High,A,R,138,CALVUL,Seed,0,0,NA,NA
1,High,A,R,138,CELGLA,Bud,0,0,NA,NA
1,High,A,R,138,CELGLA,Flower,0,0,NA,NA
1,High,A,R,138,CELGLA,Seed,0,0,NA,NA
1,High,A,R,138,CELGRA,Bud,0,0,NA,NA
1,High,A,R,138,CELGRA,Flower,0,0,NA,NA
1,High,A,R,138,CELGRA,Seed,0,0,NA,NA
1,High,A,R,138,CELSPE,Bud,0,0,NA,NA
1,High,A,R,138,CELSPE,Flower,0,0,NA,NA
1,High,A,R,138,CELSPE,Seed,0,0,NA,NA
1,High,A,R,138,CHIPAL,Bud,0,3,0,0
1,High,A,R,138,CHIPAL,Flower,0,3,0,0
1,High,A,R,138,CHIPAL,Seed,100,3,33.33333333,3333.333333
1,High,A,R,138,CHIRUB,Bud,0,0,NA,NA
1,High,A,R,138,CHIRUB,Flower,0,0,NA,NA
1,High,A,R,138,CHIRUB,Seed,0,0,NA,NA
1,High,A,R,138,COPCHE,Bud,0,0,NA,NA
1,High,A,R,138,COPCHE,Flower,0,0,NA,NA
1,High,A,R,138,COPCHE,Seed,0,0,NA,NA
1,High,A,R,138,COPPER,Bud,0,0,NA,NA
1,High,A,R,138,COPPER,Flower,0,0,NA,NA
1,High,A,R,138,COPPER,Seed,0,0,NA,NA
1,High,A,R,138,CORPTE,Bud,0,0,NA,NA
1,High,A,R,138,CORPTE,Flower,0,0,NA,NA
1,High,A,R,138,CORPTE,Seed,0,0,NA,NA
1,High,A,R,138,DRAREC,Bud,0,0,NA,NA
1,High,A,R,138,DRAREC,Flower,0,0,NA,NA
1,High,A,R,138,DRAREC,Seed,0,0,NA,NA
1,High,A,R,138,DRASUB,Bud,0,0,NA,NA
1,High,A,R,138,DRASUB,Flower,0,0,NA,NA
1,High,A,R,138,DRASUB,Seed,0,0,NA,NA
1,High,A,R,138,DROFRA,Bud,0,0,NA,NA
1,High,A,R,138,DROFRA,Flower,0,0,NA,NA
1,High,A,R,138,DROFRA,Seed,0,0,NA,NA
1,High,A,R,138,EMPMIN,Bud,0,0,NA,NA
1,High,A,R,138,EMPMIN,Flower,0,0,NA,NA
1,High,A,R,138,EMPMIN,Seed,0,0,NA,NA
1,High,A,R,138,EPAALP,Bud,0,0,NA,NA
1,High,A,R,138,EPAALP,Flower,0,0,NA,NA
1,High,A,R,138,EPAALP,Seed,0,0,NA,NA
1,High,A,R,138,EUPCUN,Bud,0,0,NA,NA
1,High,A,R,138,EUPCUN,Flower,0,0,NA,NA
1,High,A,R,138,EUPCUN,Seed,0,0,NA,NA
1,High,A,R,138,GAUCOL,Bud,0,0,NA,NA
1,High,A,R,138,GAUCOL,Flower,0,0,NA,NA
1,High,A,R,138,GAUCOL,Seed,0,0,NA,NA
1,High,A,R,138,GENBEL,Bud,0,0,NA,NA
1,High,A,R,138,GENBEL,Flower,0,0,NA,NA
1,High,A,R,138,GENBEL,Seed,0,0,NA,NA
1,High,A,R,138,GONMIC,Bud,0,0,NA,NA
1,High,A,R,138,GONMIC,Flower,0,0,NA,NA
1,High,A,R,138,GONMIC,Seed,0,0,NA,NA
1,High,A,R,138,HAIRY ROSETTE,Bud,0,0,NA,NA
1,High,A,R,138,HAIRY ROSETTE,Flower,0,0,NA,NA
1,High,A,R,138,HAIRY ROSETTE,Seed,0,0,NA,NA
1,High,A,R,138,HEBTET,Bud,0,0,NA,NA
1,High,A,R,138,HEBTET,Flower,0,0,NA,NA
1,High,A,R,138,HEBTET,Seed,0,0,NA,NA
1,High,A,R,138,HEBVEN,Bud,0,0,NA,NA
1,High,A,R,138,HEBVEN,Flower,0,0,NA,NA
1,High,A,R,138,HEBVEN,Seed,0,0,NA,NA
1,High,A,R,138,HYPRAD,Bud,0,0,NA,NA
1,High,A,R,138,HYPRAD,Flower,0,0,NA,NA
1,High,A,R,138,HYPRAD,Seed,0,0,NA,NA
1,High,A,R,138,LEPSCO,Bud,0,0,NA,NA
1,High,A,R,138,LEPSCO,Flower,0,0,NA,NA
1,High,A,R,138,LEPSCO,Seed,0,0,NA,NA
1,High,A,R,138,LEUFRA,Bud,0,0,NA,NA
1,High,A,R,138,LEUFRA,Flower,0,0,NA,NA
1,High,A,R,138,LEUFRA,Seed,0,0,NA,NA
1,High,A,R,138,LUZCOL,Bud,0,0.1,0,0
1,High,A,R,138,LUZCOL,Flower,0,0.1,0,0
1,High,A,R,138,LUZCOL,Seed,50,0.1,500,50000
1,High,A,R,138,LUZRUF,Bud,0,0,NA,NA
1,High,A,R,138,LUZRUF,Flower,0,0,NA,NA
1,High,A,R,138,LUZRUF,Seed,0,0,NA,NA
1,High,A,R,138,LYCFAS,Bud,0,0,NA,NA
1,High,A,R,138,LYCFAS,Flower,0,0,NA,NA
1,High,A,R,138,LYCFAS,Seed,0,0,NA,NA
1,High,A,R,138,MUEAXI,Bud,0,0,NA,NA
1,High,A,R,138,MUEAXI,Flower,0,0,NA,NA
1,High,A,R,138,MUEAXI,Seed,0,0,NA,NA
1,High,A,R,138,MYSTERY GRASS,Bud,0,3,0,0
1,High,A,R,138,MYSTERY GRASS,Flower,0,3,0,0
1,High,A,R,138,MYSTERY GRASS,Seed,0,3,0,0
1,High,A,R,138,ORCHID,Bud,0,0,NA,NA
1,High,A,R,138,ORCHID,Flower,0,0,NA,NA
1,High,A,R,138,ORCHID,Seed,0,0,NA,NA
1,High,A,R,138,ORESTR,Bud,0,0,NA,NA
1,High,A,R,138,ORESTR,Flower,0,0,NA,NA
1,High,A,R,138,ORESTR,Seed,0,0,NA,NA
1,High,A,R,138,OZOLEP,Bud,0,0,NA,NA
1,High,A,R,138,OZOLEP,Flower,0,0,NA,NA
1,High,A,R,138,OZOLEP,Seed,0,0,NA,NA
1,High,A,R,138,PENPUM,Bud,0,0,NA,NA
1,High,A,R,138,PENPUM,Flower,0,0,NA,NA
1,High,A,R,138,PENPUM,Seed,0,0,NA,NA
1,High,A,R,138,PIMHIR,Bud,0,0,NA,NA
1,High,A,R,138,PIMHIR,Flower,0,0,NA,NA
1,High,A,R,138,PIMHIR,Seed,0,0,NA,NA
1,High,A,R,138,PRACOL,Bud,0,0,NA,NA
1,High,A,R,138,PRACOL,Flower,0,0,NA,NA
1,High,A,R,138,PRACOL,Seed,0,0,NA,NA
1,High,A,R,138,RAOALB,Bud,0,0,NA,NA
1,High,A,R,138,RAOALB,Flower,0,0,NA,NA
1,High,A,R,138,RAOALB,Seed,0,0,NA,NA
1,High,A,R,138,RYTPUM,Bud,0,0,NA,NA
1,High,A,R,138,RYTPUM,Flower,0,0,NA,NA
1,High,A,R,138,RYTPUM,Seed,0,0,NA,NA
1,High,A,R,138,WAHPYG,Bud,0,0,NA,NA
1,High,A,R,138,WAHPYG,Flower,0,0,NA,NA
1,High,A,R,138,WAHPYG,Seed,0,0,NA,NA
1,High,A,R,150,ANIARO,Bud,0,0.1,0,0
1,High,A,R,150,ANIARO,Flower,0,0.1,0,0
1,High,A,R,150,ANIARO,Seed,0,0.1,0,0
1,High,A,R,150,ASTER,Bud,0,0,NA,NA
1,High,A,R,150,ASTER,Flower,0,0,NA,NA
1,High,A,R,150,ASTER,Seed,0,0,NA,NA
1,High,A,R,150,CALVUL,Bud,0,0,NA,NA
1,High,A,R,150,CALVUL,Flower,0,0,NA,NA
1,High,A,R,150,CALVUL,Seed,0,0,NA,NA
1,High,A,R,150,CELGLA,Bud,0,0,NA,NA
1,High,A,R,150,CELGLA,Flower,0,0,NA,NA
1,High,A,R,150,CELGLA,Seed,0,0,NA,NA
1,High,A,R,150,CELGRA,Bud,0,0,NA,NA
1,High,A,R,150,CELGRA,Flower,0,0,NA,NA
1,High,A,R,150,CELGRA,Seed,0,0,NA,NA
1,High,A,R,150,CELSPE,Bud,0,0,NA,NA
1,High,A,R,150,CELSPE,Flower,0,0,NA,NA
1,High,A,R,150,CELSPE,Seed,0,0,NA,NA
1,High,A,R,150,CHIPAL,Bud,0,3,0,0
1,High,A,R,150,CHIPAL,Flower,0,3,0,0
1,High,A,R,150,CHIPAL,Seed,100,3,33.33333333,3333.333333
1,High,A,R,150,CHIRUB,Bud,0,0,NA,NA
1,High,A,R,150,CHIRUB,Flower,0,0,NA,NA
1,High,A,R,150,CHIRUB,Seed,0,0,NA,NA
1,High,A,R,150,COPCHE,Bud,0,0,NA,NA
1,High,A,R,150,COPCHE,Flower,0,0,NA,NA
1,High,A,R,150,COPCHE,Seed,0,0,NA,NA
1,High,A,R,150,COPPER,Bud,0,0,NA,NA
1,High,A,R,150,COPPER,Flower,0,0,NA,NA
1,High,A,R,150,COPPER,Seed,0,0,NA,NA
1,High,A,R,150,CORPTE,Bud,0,0,NA,NA
1,High,A,R,150,CORPTE,Flower,0,0,NA,NA
1,High,A,R,150,CORPTE,Seed,0,0,NA,NA
1,High,A,R,150,DRAREC,Bud,0,0,NA,NA
1,High,A,R,150,DRAREC,Flower,0,0,NA,NA
1,High,A,R,150,DRAREC,Seed,0,0,NA,NA
1,High,A,R,150,DRASUB,Bud,0,0,NA,NA
1,High,A,R,150,DRASUB,Flower,0,0,NA,NA
1,High,A,R,150,DRASUB,Seed,0,0,NA,NA
1,High,A,R,150,DROFRA,Bud,0,0,NA,NA
1,High,A,R,150,DROFRA,Flower,0,0,NA,NA
1,High,A,R,150,DROFRA,Seed,0,0,NA,NA
1,High,A,R,150,EMPMIN,Bud,0,0,NA,NA
1,High,A,R,150,EMPMIN,Flower,0,0,NA,NA
1,High,A,R,150,EMPMIN,Seed,0,0,NA,NA
1,High,A,R,150,EPAALP,Bud,0,0,NA,NA
1,High,A,R,150,EPAALP,Flower,0,0,NA,NA
1,High,A,R,150,EPAALP,Seed,0,0,NA,NA
1,High,A,R,150,EUPCUN,Bud,0,0,NA,NA
1,High,A,R,150,EUPCUN,Flower,0,0,NA,NA
1,High,A,R,150,EUPCUN,Seed,0,0,NA,NA
1,High,A,R,150,GAUCOL,Bud,0,0,NA,NA
1,High,A,R,150,GAUCOL,Flower,0,0,NA,NA
1,High,A,R,150,GAUCOL,Seed,0,0,NA,NA
1,High,A,R,150,GENBEL,Bud,0,0,NA,NA
1,High,A,R,150,GENBEL,Flower,0,0,NA,NA
1,High,A,R,150,GENBEL,Seed,0,0,NA,NA
1,High,A,R,150,GONMIC,Bud,0,0,NA,NA
1,High,A,R,150,GONMIC,Flower,0,0,NA,NA
1,High,A,R,150,GONMIC,Seed,0,0,NA,NA
1,High,A,R,150,HAIRY ROSETTE,Bud,0,0,NA,NA
1,High,A,R,150,HAIRY ROSETTE,Flower,0,0,NA,NA
1,High,A,R,150,HAIRY ROSETTE,Seed,0,0,NA,NA
1,High,A,R,150,HEBTET,Bud,0,0,NA,NA
1,High,A,R,150,HEBTET,Flower,0,0,NA,NA
1,High,A,R,150,HEBTET,Seed,0,0,NA,NA
1,High,A,R,150,HEBVEN,Bud,0,0,NA,NA
1,High,A,R,150,HEBVEN,Flower,0,0,NA,NA
1,High,A,R,150,HEBVEN,Seed,0,0,NA,NA
1,High,A,R,150,HYPRAD,Bud,0,0,NA,NA
1,High,A,R,150,HYPRAD,Flower,0,0,NA,NA
1,High,A,R,150,HYPRAD,Seed,0,0,NA,NA
1,High,A,R,150,LEPSCO,Bud,0,0,NA,NA
1,High,A,R,150,LEPSCO,Flower,0,0,NA,NA
1,High,A,R,150,LEPSCO,Seed,0,0,NA,NA
1,High,A,R,150,LEUFRA,Bud,0,0,NA,NA
1,High,A,R,150,LEUFRA,Flower,0,0,NA,NA
1,High,A,R,150,LEUFRA,Seed,0,0,NA,NA
1,High,A,R,150,LUZCOL,Bud,0,0.1,0,0
1,High,A,R,150,LUZCOL,Flower,0,0.1,0,0
1,High,A,R,150,LUZCOL,Seed,10,0.1,100,10000
1,High,A,R,150,LUZRUF,Bud,0,0,NA,NA
1,High,A,R,150,LUZRUF,Flower,0,0,NA,NA
1,High,A,R,150,LUZRUF,Seed,0,0,NA,NA
1,High,A,R,150,LYCFAS,Bud,0,0,NA,NA
1,High,A,R,150,LYCFAS,Flower,0,0,NA,NA
1,High,A,R,150,LYCFAS,Seed,0,0,NA,NA
1,High,A,R,150,MUEAXI,Bud,0,0,NA,NA
1,High,A,R,150,MUEAXI,Flower,0,0,NA,NA
1,High,A,R,150,MUEAXI,Seed,0,0,NA,NA
1,High,A,R,150,MYSTERY GRASS,Bud,0,3,0,0
1,High,A,R,150,MYSTERY GRASS,Flower,0,3,0,0
1,High,A,R,150,MYSTERY GRASS,Seed,0,3,0,0
1,High,A,R,150,ORCHID,Bud,0,0,NA,NA
1,High,A,R,150,ORCHID,Flower,0,0,NA,NA
1,High,A,R,150,ORCHID,Seed,0,0,NA,NA
1,High,A,R,150,ORESTR,Bud,0,0,NA,NA
1,High,A,R,150,ORESTR,Flower,0,0,NA,NA
1,High,A,R,150,ORESTR,Seed,0,0,NA,NA
1,High,A,R,150,OZOLEP,Bud,0,0,NA,NA
1,High,A,R,150,OZOLEP,Flower,0,0,NA,NA
1,High,A,R,150,OZOLEP,Seed,0,0,NA,NA
1,High,A,R,150,PENPUM,Bud,0,0,NA,NA
1,High,A,R,150,PENPUM,Flower,0,0,NA,NA
1,High,A,R,150,PENPUM,Seed,0,0,NA,NA
1,High,A,R,150,PIMHIR,Bud,0,0,NA,NA
1,High,A,R,150,PIMHIR,Flower,0,0,NA,NA
1,High,A,R,150,PIMHIR,Seed,0,0,NA,NA
1,High,A,R,150,PRACOL,Bud,0,0,NA,NA
1,High,A,R,150,PRACOL,Flower,0,0,NA,NA
1,High,A,R,150,PRACOL,Seed,0,0,NA,NA
1,High,A,R,150,RAOALB,Bud,0,0,NA,NA
1,High,A,R,150,RAOALB,Flower,0,0,NA,NA
1,High,A,R,150,RAOALB,Seed,0,0,NA,NA
1,High,A,R,150,RYTPUM,Bud,0,0,NA,NA
1,High,A,R,150,RYTPUM,Flower,0,0,NA,NA
1,High,A,R,150,RYTPUM,Seed,0,0,NA,NA
1,High,A,R,150,WAHPYG,Bud,0,0,NA,NA
1,High,A,R,150,WAHPYG,Flower,0,0,NA,NA
1,High,A,R,150,WAHPYG,Seed,0,0,NA,NA
1,High,A,R,165,ANIARO,Bud,0,0.1,0,0
1,High,A,R,165,ANIARO,Flower,0,0.1,0,0
1,High,A,R,165,ANIARO,Seed,0,0.1,0,0
1,High,A,R,165,ASTER,Bud,0,0,NA,NA
1,High,A,R,165,ASTER,Flower,0,0,NA,NA
1,High,A,R,165,ASTER,Seed,0,0,NA,NA
1,High,A,R,165,CALVUL,Bud,0,0,NA,NA
1,High,A,R,165,CALVUL,Flower,0,0,NA,NA
1,High,A,R,165,CALVUL,Seed,0,0,NA,NA
1,High,A,R,165,CELGLA,Bud,0,0,NA,NA
1,High,A,R,165,CELGLA,Flower,0,0,NA,NA
1,High,A,R,165,CELGLA,Seed,0,0,NA,NA
1,High,A,R,165,CELGRA,Bud,0,0,NA,NA
1,High,A,R,165,CELGRA,Flower,0,0,NA,NA
1,High,A,R,165,CELGRA,Seed,0,0,NA,NA
1,High,A,R,165,CELSPE,Bud,0,0,NA,NA
1,High,A,R,165,CELSPE,Flower,0,0,NA,NA
1,High,A,R,165,CELSPE,Seed,0,0,NA,NA
1,High,A,R,165,CHIPAL,Bud,0,3,0,0
1,High,A,R,165,CHIPAL,Flower,0,3,0,0
1,High,A,R,165,CHIPAL,Seed,100,3,33.33333333,3333.333333
1,High,A,R,165,CHIRUB,Bud,0,0,NA,NA
1,High,A,R,165,CHIRUB,Flower,0,0,NA,NA
1,High,A,R,165,CHIRUB,Seed,0,0,NA,NA
1,High,A,R,165,COPCHE,Bud,0,0,NA,NA
1,High,A,R,165,COPCHE,Flower,0,0,NA,NA
1,High,A,R,165,COPCHE,Seed,0,0,NA,NA
1,High,A,R,165,COPPER,Bud,0,0,NA,NA
1,High,A,R,165,COPPER,Flower,0,0,NA,NA
1,High,A,R,165,COPPER,Seed,0,0,NA,NA
1,High,A,R,165,CORPTE,Bud,0,0,NA,NA
1,High,A,R,165,CORPTE,Flower,0,0,NA,NA
1,High,A,R,165,CORPTE,Seed,0,0,NA,NA
1,High,A,R,165,DRAREC,Bud,0,0,NA,NA
1,High,A,R,165,DRAREC,Flower,0,0,NA,NA
1,High,A,R,165,DRAREC,Seed,0,0,NA,NA
1,High,A,R,165,DRASUB,Bud,0,0,NA,NA
1,High,A,R,165,DRASUB,Flower,0,0,NA,NA
1,High,A,R,165,DRASUB,Seed,0,0,NA,NA
1,High,A,R,165,DROFRA,Bud,0,0,NA,NA
1,High,A,R,165,DROFRA,Flower,0,0,NA,NA
1,High,A,R,165,DROFRA,Seed,0,0,NA,NA
1,High,A,R,165,EMPMIN,Bud,0,0,NA,NA
1,High,A,R,165,EMPMIN,Flower,0,0,NA,NA
1,High,A,R,165,EMPMIN,Seed,0,0,NA,NA
1,High,A,R,165,EPAALP,Bud,0,0,NA,NA
1,High,A,R,165,EPAALP,Flower,0,0,NA,NA
1,High,A,R,165,EPAALP,Seed,0,0,NA,NA
1,High,A,R,165,EUPCUN,Bud,0,0,NA,NA
1,High,A,R,165,EUPCUN,Flower,0,0,NA,NA
1,High,A,R,165,EUPCUN,Seed,0,0,NA,NA
1,High,A,R,165,GAUCOL,Bud,0,0,NA,NA
1,High,A,R,165,GAUCOL,Flower,0,0,NA,NA
1,High,A,R,165,GAUCOL,Seed,0,0,NA,NA
1,High,A,R,165,GENBEL,Bud,0,0,NA,NA
1,High,A,R,165,GENBEL,Flower,0,0,NA,NA
1,High,A,R,165,GENBEL,Seed,0,0,NA,NA
1,High,A,R,165,GONMIC,Bud,0,0,NA,NA
1,High,A,R,165,GONMIC,Flower,0,0,NA,NA
1,High,A,R,165,GONMIC,Seed,0,0,NA,NA
1,High,A,R,165,HAIRY ROSETTE,Bud,0,0,NA,NA
1,High,A,R,165,HAIRY ROSETTE,Flower,0,0,NA,NA
1,High,A,R,165,HAIRY ROSETTE,Seed,0,0,NA,NA
1,High,A,R,165,HEBTET,Bud,0,0,NA,NA
1,High,A,R,165,HEBTET,Flower,0,0,NA,NA
1,High,A,R,165,HEBTET,Seed,0,0,NA,NA
1,High,A,R,165,HEBVEN,Bud,0,0,NA,NA
1,High,A,R,165,HEBVEN,Flower,0,0,NA,NA
1,High,A,R,165,HEBVEN,Seed,0,0,NA,NA
